entity_type,entity_id,tfidf_similarity,lsa_similarity,bm25_similarity,combined_score,cluster_id,x,y,analyzed_at
opportunity,98379606,0.07467940286124947,0.39591235471697744,0.21597790496926092,0.3495771519476525,0,-0.08724505994374535,-0.08376398805424976,2026-09-04T06:34:12+00:00
opportunity,98379607,0.15374061533333327,0.4801364989444924,0.6719680665530339,0.7244363929146538,0,-0.08724505994374535,-0.08376398805424976,2026-09-04T06:34:12+00:00
opportunity,98379608,0.09369381561874196,0.3584010887201025,0.27827132622776757,0.5384854940410496,0,-0.08724505994374535,-0.08376398805424976,2026-09-04T06:34:12+00:00
opportunity,98379609,0.08267653899155197,0.329082486816249,0.10710169502270003,0.40852545487126596,8,-0.14871706132017257,0.18332141877644229,2026-09-04T06:34:12+00:00
opportunity,98379631,0.0912285308026734,0.3380923673176198,0.27013351364800625,0.6927297837410198,0,-0.04163861198834383,-0.07834182957181123,2026-09-04T06:34:12+00:00
opportunity,98379632,0.10746728876426104,0.36574992824214675,0.36342733941194666,0.7273693568336425,0,-0.04163861198834383,-0.07834182957181123,2026-09-04T06:34:12+00:00
opportunity,98379721,0.13246194112142076,0.5291976435306378,0.508143487573919,0.5975300625300627,5,-0.20289345825486022,-0.11963236406297043,2026-09-04T06:34:12+00:00
opportunity,98379723,0.14779637220831665,0.5073121030353207,0.5639525472624352,0.6518946586595447,5,-0.20289345825486022,-0.11963236406297043,2026-09-04T06:34:12+00:00
opportunity,98379724,0.14552863469410238,0.6209034561692613,0.5790226880592027,0.8567961746248396,5,-0.20289345825486022,-0.11963236406297043,2026-09-04T06:34:12+00:00
opportunity,98379725,0.12940831029122263,0.5628595193088308,0.4103830213995954,0.6393867770816284,5,-0.20289345825486022,-0.11963236406297043,2026-09-04T06:34:12+00:00
opportunity,98379750,0.06957798977895698,0.293467990352926,0.03255118142422426,0.35842246187073773,1,0.22299965060070048,0.06245438225507759,2026-09-04T06:34:12+00:00
opportunity,98379754,0.08885693488477947,0.3386340180636861,0.09895630296335048,0.3958515363331877,1,0.22299965060070048,0.06245438225507759,2026-09-04T06:34:12+00:00
opportunity,98379760,0.06617671268538565,0.2701929872650089,0.03243004975777206,0.4028179393880977,1,0.22299965060070048,0.06245438225507759,2026-09-04T06:34:12+00:00
opportunity,98379762,0.07291762686937821,0.2888393339935644,0.08114877961411761,0.3298463779220465,1,0.22299965060070048,0.06245438225507759,2026-09-04T06:34:12+00:00
